# EEG Fpz-Cz,EEG Pz-Oz,EOG horizontal,Resp oro-nasal,EMG submental,Temp rectal,Event marker
-2.914285714285713198e-05,9.080586080586076754e-06,-6.776556776556789866e-06,-2.846910890178583600e+02,3.214444908712434269e-06,3.495705669039521268e+01,3.909890148075017891e+01
-2.993992673992672770e-05,1.585714285714285053e-05,-1.631135531135532313e-05,-2.824467087275472750e+02,3.214024188097712161e-06,3.497267886907106771e+01,4.092339117452858943e+01
-4.936849816849815128e-05,2.841636141636141134e-05,-5.896703296703297286e-05,-2.802256378825127285e+02,3.213576465463918352e-06,3.498834196861983514e+01,4.278484848011226660e+01
-7.776410256410255209e-05,-7.905982905982909229e-06,-1.882051282051283014e-05,-2.780283734595531655e+02,3.213101710976766897e-06,3.500403279877143348e+01,4.468058749321662049e+01
-1.088498168498168461e-04,3.040415140415139836e-05,-6.649450549450549729e-05,-2.758553911776432415e+02,3.212599913221342795e-06,3.501973826330604567e+01,4.660793741524273770e+01
-1.298725274725274679e-04,-1.423076923076923356e-05,-2.383882783882785094e-05,-2.737071453146212434e+02,3.212071079383058725e-06,3.503544536977658197e+01,4.856424465221531506e+01
-1.522901098901098635e-04,1.079731379731379174e-05,-4.039926739926741215e-05,-2.715840685381901949e+02,3.211515235413355017e-06,3.505114123910884416e+01,5.054687488545632590e+01
-1.624527472527472513e-04,-1.667032967032967510e-05,-6.498901098901100867e-05,-2.694865717513313825e+02,3.210932426179867161e-06,3.506681311507178833e+01,5.255321511225545805e+01
-1.660395604395604151e-04,-1.910989010989011156e-05,-1.221978021978021862e-04,-2.674150439522171041e+02,3.210322715600832569e-06,3.508244837361021240e+01,5.458067565483095507e+01
-1.663384615384615346e-04,-2.543467643467643420e-05,-1.643516483516483555e-04,-2.653698521086973869e+02,3.209686186763524418e-06,3.509803453203227974e+01,5.662669213590087480e+01
-1.619545787545787548e-04,-2.136874236874236892e-05,-2.331025641025641175e-04,-2.633513410474348007e+02,3.209022942026487253e-06,3.511355925804476641e+01,5.868872741922747593e+01
-1.606593406593406423e-04,-6.641025641025644531e-06,-2.792710622710623198e-04,-2.613598333577377844e+02,3.208333103105388438e-06,3.512901037862854281e+01,6.076427351352936768e+01
-1.546813186813186846e-04,-1.043589743589743862e-05,-2.883040293040292786e-04,-2.593956293101467168e+02,3.207616811142315615e-06,3.514437588874736917e+01,6.285085343819083903e+01
-1.474080586080586143e-04,-1.757387057387057737e-05,-3.093809523809524175e-04,-2.574590067898082566e+02,3.206874226758335521e-06,3.515964395988318358e+01,6.494602304924515579e+01
-1.367472527472527301e-04,-9.893772893772897941e-06,-3.008498168498168509e-04,-2.555502212446664885e+02,3.206105530089180756e-06,3.517480294839096899e+01,6.704737282413434230e+01
-1.278798534798534820e-04,-8.899877899877902738e-06,-3.028571428571428538e-04,-2.536695056484904853e+02,3.205310920803929401e-06,3.518984140366674040e+01,6.915252960380830416e+01
-1.156249084249084063e-04,1.310134310134306295e-06,-2.988424908424908480e-04,-2.518170704787452223e+02,3.204490618106553822e-06,3.520474807612216495e+01,7.125915829074817509e+01
-1.017758241758241663e-04,2.258852258852221519e-07,-2.958315018315018437e-04,-2.499931037093051600e+02,3.203644860720236575e-06,3.521951192495977523e+01,7.336496350156116364e+01
-9.011868131868130266e-05,-4.743589743589747062e-06,-2.918168498168497837e-04,-2.481977708179990145e+02,3.202773906854379330e-06,3.523412212574243796e+01,7.546769117282423167e+01
-7.876043956043954504e-05,-1.206227106227106575e-05,-2.878021978021978321e-04,-2.464312148089626362e+02,3.201878034154211179e-06,3.524856807775155687e+01,7.756513011891208009e+01
-6.481172161172160304e-05,3.659340659340655533e-06,-2.822820512820512699e-04,-2.446935562497704097e+02,3.200957539632965868e-06,3.526283941112809828e+01,7.965511354058126869e+01
-5.325421245421244141e-05,1.405006105006104599e-05,-2.792710622710623198e-04,-2.429848933233006392e+02,3.200012739586575830e-06,3.527692599379114569e+01,8.173552048314365948e+01
-4.070036630036628683e-05,-7.680097680097716485e-07,-2.742527472527472583e-04,-2.413053018942860888e+02,3.199043969490868228e-06,3.529081793812859047e+01,8.380427724309265614e+01
-2.206886446886445558e-05,5.873015873015835508e-07,-2.702380952380952525e-04,-2.396548355904850212e+02,3.198051583881252812e-06,3.530450560745509136e+01,8.585935872212044728e+01
-8.020512820512806489e-06,3.659340659340655533e-06,-2.657216117216117460e-04,-2.380335258984027291e+02,3.197035956214916440e-06,3.531797962223229348e+01,8.789878972749190211e+01
-1.494505494505354328e-07,6.098901098901094532e-06,-2.607032967032966845e-04,-2.364413822734805137e+02,3.195997478715553464e-06,3.533123086604673091e+01,8.992064621781014466e+01
2.640293040293054451e-06,-6.369963369963373343e-06,-2.516703296703296715e-04,-2.348783922646613576e+02,3.194936562200672656e-06,3.534425049134118524e+01,9.192305649325041372e+01
-3.487179487179346800e-07,-1.540537240537240786e-05,-2.471538461538461649e-04,-2.333445216532297479e+02,3.193853635891544190e-06,3.535702992489495244e+01,9.390420232940100220e+01
3.935531135531149610e-06,-1.581196581196584895e-06,-2.381208791208791248e-04,-2.318397146058149190e+02,3.192749147205869268e-06,3.536956087304951524e+01,9.586232005389648236e+01
-4.732600732600719070e-06,-1.088766788766789145e-05,-2.346080586080586197e-04,-2.303638938414357256e+02,3.191623561533257098e-06,3.538183532667552100e+01,9.779570156508994216e+01
-8.618315018315004971e-06,-9.622710622710625906e-06,-2.270805860805860817e-04,-2.289169608124562103e+02,3.190477361993626956e-06,3.539384556587779684e+01,9.970269529206390757e+01
-9.614652014652001313e-06,-1.703174603174603330e-05,-2.225641025641025481e-04,-2.274987958993120571e+02,3.189311049178668745e-06,3.540558416443511192e+01,1.015817070953327459e+02
-5.928205128205114341e-06,-1.242368742368742734e-05,-2.160402930402930387e-04,-2.261092586188572113e+02,3.188125140876486136e-06,3.541704399397149672e+01,1.034312011076548004e+02
-1.609084249084247414e-05,-4.562881562881566270e-06,-2.019890109890109912e-04,-2.247481878461706799e+02,3.186920171779619227e-06,3.542821822785668928e+01,1.052497005144153945e+02
-1.509450549450548119e-05,-5.105006105006107799e-06,-1.964688644688644562e-04,-2.234154020496563930e+02,3.185696693176571237e-06,3.543910034483278793e+01,1.070357882731175039e+02
-1.110915750915749583e-05,-1.052625152625152987e-05,-1.904468864468864475e-04,-2.221106995392557337e+02,3.184455272627092078e-06,3.544968413236510685e+01,1.087881077715585718e+02
-1.011282051282049948e-05,-9.080586080586083530e-06,-1.638498168498168548e-04,-2.208338587275869997e+02,3.183196493621380147e-06,3.545996368971502477e+01,1.105053634243372755e+02
-3.437362637362623064e-06,2.394383394383390836e-06,-1.723809523809523671e-04,-2.195846384038159158e+02,3.181920955223453509e-06,3.546993343073316396e+01,1.121863212073956788e+02
3.536996336996350904e-06,-9.170940170940173079e-06,-1.317326007326007542e-04,-2.183627780200498592e+02,3.180629271698923806e-06,3.547958808637113748e+01,1.138298091303532260e+02
-1.838241758241756946e-05,-3.478632478632481941e-06,-1.111575091575091567e-04,-2.171679979900449382e+02,3.179322072127428287e-06,3.548892270691088413e+01,1.154347176464536489e+02
-8.817582417582403901e-06,5.918192918192913740e-06,-1.332380952380952293e-04,-2.160000000000002274e+02,3.177999999999999473e-06,3.549793266391021263e+01,1.170000000000002274e+02
-7.721611721611707247e-06,1.400488400488396691e-06,-1.658571428571428577e-04,-2.148584673312099085e+02,3.176663712801647318e-06,3.550661365186394391e+01,1.185246725112215245e+02
-4.483516483516343035e-07,1.043589743589743185e-05,-1.758937728937728993e-04,-2.137430651943357702e+02,3.175313881579470240e-06,3.551496168958011168e+01,1.200078147985554864e+02
1.130842490842492355e-05,1.829670329670329037e-05,-1.784029304029304029e-04,-2.126534410750469135e+02,3.173951190496607997e-06,3.552297312127081597e+01,1.214485699384141384e+02
1.379926739926741441e-05,9.803418803418798228e-06,-1.779010989010989022e-04,-2.115892250907778021e+02,3.172576336372354037e-06,3.553064461735777257e+01,1.228461445625345902e+02
1.937875457875459290e-05,1.441147741147740758e-05,-1.703736263736263913e-04,-2.105500303583358175e+02,3.171190028208801726e-06,3.553797317499278563e+01,1.241998088930933761e+02
2.196923076923078407e-05,2.394383394383390836e-06,-1.563223443223443168e-04,-2.095354533720915242e+02,3.169792986704357754e-06,3.554495611829344170e+01,1.255088967158096693e+02
2.505787545787547171e-05,-2.755799755799759196e-06,-1.518058608058608103e-04,-2.085450743924695871e+02,3.168385943754510650e-06,3.555159109829497055e+01,1.267728052913293482e+02
2.266666666666668117e-05,1.219780219780216111e-06,-1.432747252747252709e-04,-2.075784578444568922e+02,3.166969641940238134e-06,3.555787609261903981e+01,1.279909952052274349e+02
2.924249084249085770e-05,4.743589743589739439e-06,-1.307289377289377527e-04,-2.066351527258333078e+02,3.165544834004462402e-06,3.556380940486075559e+01,1.291629901570412926e+02
3.213186813186814472e-05,7.183150183150178437e-06,-1.126630036630036724e-04,-2.057146930248270849e+02,3.164112282316937065e-06,3.556938966369534683e+01,1.302883766887803745e+02
3.741245421245422906e-05,6.189255189255184928e-06,-1.096520146520146545e-04,-2.048165981468858661e+02,3.162672758328040491e-06,3.557461582170611081e+01,1.313668038534411551e+02
3.731282051282052705e-05,2.055555555555554773e-05,-6.649450549450549729e-05,-2.039403733502526279e+02,3.161227042011857570e-06,3.557948715393580130e+01,1.323979828240877339e+02
2.914285714285715908e-05,2.444078144078143391e-05,-6.599267399267399656e-05,-2.030855101900257864e+02,3.159775921299050503e-06,3.558400325616327109e+01,1.333816864441269558e+02
3.153406593406594624e-05,2.995238095238094892e-05,-3.588278388278389884e-05,-2.022514869703771581e+02,3.158320191499940424e-06,3.558816404290818269e+01,1.343177487194577964e+02
2.535677655677657095e-05,1.920024420024419603e-05,-1.731501831501832796e-05,-2.014377692046006985e+02,3.156860654718291566e-06,3.559196974516615342e+01,1.352060642532293002e+02
2.366300366300367751e-05,1.667032967032966833e-05,2.490842490842357446e-07,-2.006438100826484572e+02,3.155398119256272311e-06,3.559542090787727631e+01,1.360465876239913428e+02
2.256703296703298255e-05,1.079731379731379174e-05,4.263736263736249805e-06,-1.998690509458183442e+02,3.153933399011095835e-06,3.559851838713127847e+01,1.368393327080773076e+02
1.589157509157510401e-05,6.279609279609275324e-06,1.781318681318679734e-05,-1.991129217682415629e+02,3.152467312863824847e-06,3.560126334711244311e+01,1.375843719471073143e+02
6.027838827838841758e-06,5.737484737484733795e-06,3.336996336996335709e-05,-1.983748416448191563e+02,3.151000684060862208e-06,3.560365725678808246e+01,1.382818355615551411e+02
1.190622710622712034e-05,7.634920634920630417e-06,4.240293040293038369e-05,-1.976542192852512869e+02,3.149534339588654258e-06,3.560570188634412148e+01,1.389319107113612404e+02
-1.997655677655676089e-05,4.562881562881558647e-06,2.835164835164833628e-05,-1.969504535137969867e+02,3.148069109542116381e-06,3.560739930337197023e+01,1.395348406046368268e+02
-3.482197802197801079e-05,4.382173382173377854e-06,1.530402930402929032e-05,-1.962629337743988742e+02,3.146605826487334725e-06,3.560875186881087728e+01,1.400909235555356531e+02
-6.022857142857141919e-05,3.749694749694745506e-06,-5.645787545787546923e-05,-1.955910406408047493e+02,3.145145324819071808e-06,3.560976223265004847e+01,1.406005119924324731e+02
-7.547252747252746017e-05,-5.285714285714288591e-06,-1.026263736263736308e-04,-1.949341463313104725e+02,3.143688440113641819e-06,3.561043332939537009e+01,1.410640114175760971e+02
-9.151355311355310364e-05,-3.117216117216120780e-06,-1.307289377289377527e-04,-1.942916152277514925e+02,3.142236008477703212e-06,3.561076837330539746e+01,1.414818793194428110e+02
-1.031706959706959537e-04,-3.840048840048843949e-06,-1.247069597069597169e-04,-1.936628043983603504e+02,3.140788865893527659e-06,3.561077085340177462e+01,1.418546240390496394e+02
-1.079531135531135551e-04,-4.382173382173386325e-06,-1.287216117216117227e-04,-1.930470641241093688e+02,3.139347847561322999e-06,3.561044452825905893e+01,1.421828035915302735e+02
-1.074549450549450316e-04,1.355311355311318353e-07,-1.257106227106227184e-04,-1.924437384281540631e+02,3.137913787239176897e-06,3.560979342057975572e+01,1.424670244443210834e+02
-1.000820512820512729e-04,2.304029304029300016e-06,-1.211941391941392119e-04,-1.918521656079885815e+02,3.136487516581199689e-06,3.560882181155967174e+01,1.427079402533370569e+02
-9.480146520146518852e-05,4.065934065934028646e-07,-1.166776556776556918e-04,-1.912716787699266092e+02,3.135069864474450481e-06,3.560753423504977633e+01,1.429062505585597478e+02
-8.204835164835164348e-05,5.918192918192913740e-06,-1.016227106227106294e-04,-1.907016063655146354e+02,3.133661656375219491e-06,3.560593547152016924e+01,1.430626994404914853e+02
-7.168644688644686526e-05,8.448107448107444829e-06,-1.016227106227106294e-04,-1.901412727294872980e+02,3.132263713645269739e-06,3.560403054183240812e+01,1.431780741389684692e+02
-6.192234432234431263e-05,3.930402930402926721e-06,-7.602930402930403817e-05,-1.895899986188694015e+02,3.130876852888623804e-06,3.560182470082648365e+01,1.432532036358579148e+02
-4.697728937728936412e-05,1.043589743589743185e-05,-4.642124542124542762e-05,-1.890471017528331572e+02,3.129501885289465695e-06,3.559932343072868832e+01,1.432889572031919840e+02
-3.053772893772892618e-05,7.634920634920630417e-06,-3.487912087912089062e-05,-1.885118973529130812e+02,3.128139615951790155e-06,3.559653243438705772e+01,1.432862429183281563e+02
-1.619047619047617954e-05,9.351648351648348789e-06,-1.882051282051283014e-05,-1.879836986831858781e+02,3.126790843241349118e-06,3.559345762834110616e+01,1.432460061477495117e+02
-5.728937728937715411e-06,1.215262515262514852e-05,4.842490842490840595e-05,-1.874618175900187964e+02,3.125456358130517461e-06,3.559010513573245760e+01,1.431692280011436367e+02
8.518681318681331765e-06,1.721245421245420901e-05,4.942857142857141417e-05,-1.869455650409926477e+02,3.124136943546665055e-06,3.558648127906361225e+01,1.430569237574340491e+02
2.266666666666668117e-05,1.486324786324785702e-05,5.846153846153844078e-05,-1.864342516626044244e+02,3.122833373724609818e-06,3.558259257281181220e+01,1.429101412644508002e+02
2.655238095238096792e-05,1.630891330891330335e-05,6.498534798534796376e-05,-1.859271882763582937e+02,3.121546413563767138e-06,3.557844571590500493e+01,1.427299593139541400e+02
4.149743589743590965e-05,1.549572649572649233e-05,8.104395604395602762e-05,-1.854236864328496495e+02,3.120276817990563613e-06,3.557404758406759981e+01,1.425174859937458507e+02
4.478534798534800131e-05,-5.285714285714288591e-06,8.857142857142855205e-05,-1.849230589434554872e+02,3.119025331326705480e-06,3.556940522204302368e+01,1.422738570186242839e+02
5.116190476190477383e-05,-9.984126984126987490e-06,9.760439560439559221e-05,-1.844246204092387700e+02,3.117792686663887031e-06,3.556452583570084869e+01,1.420002340419472375e+02
5.534652014652016321e-05,8.448107448107444829e-06,1.096483516483516367e-04,-1.839276877466836595e+02,3.116579605245514163e-06,3.555941678403594608e+01,1.416978029495947169e+02
5.843516483516485085e-05,-1.739316239316239488e-05,1.141648351648351432e-04,-1.834315807098721507e+02,3.115386795856014375e-06,3.555408557106730427e+01,1.413677721381293679e+02
4.996630036630037686e-05,1.585714285714285053e-05,1.357435897435897286e-04,-1.829356224087268572e+02,3.114214954218301575e-06,3.554853983764437686e+01,1.410113707789604689e+02
4.717655677655678846e-05,-7.815628815628817986e-06,9.660073260073257721e-05,-1.824391398229347772e+02,3.113064762399969137e-06,3.554278735316869131e+01,1.406298470703468126e+02
3.581831501831503085e-05,-1.039072039072042731e-06,1.066373626373626188e-04,-1.819414643111803969e+02,3.111936888228746534e-06,3.553683600723853431e+01,1.402244664790522393e+02
3.133479853479854900e-05,-4.924297924297927854e-06,1.377509157509157315e-04,-1.814419321153142448e+02,3.110831984717795956e-06,3.553069380122474286e+01,1.397965099735079377e+02
3.113553113553115177e-05,-1.490842490842494287e-06,1.322307692307692236e-04,-1.809398848590892044e+02,3.109750689501369410e-06,3.552436883978547399e+01,1.393472722503115619e+02
3.163369963369964824e-05,-1.423076923076923356e-05,1.091465201465201224e-04,-1.804346700410992526e+02,3.108693624281378564e-06,3.551786932232806038e+01,1.388780599559150346e+02
3.502124542124543513e-05,7.363858363858359229e-06,1.156703296703296454e-04,-1.799256415215616585e+02,3.107661394285399966e-06,3.551120353442577482e+01,1.383901899053473699e+02
3.153406593406594624e-05,1.224297924297923807e-05,1.618388278388278206e-04,-1.794121600025854093e+02,3.106654587736624272e-06,3.550437983919791662e+01,1.378849872998206365e+02
